created_at,entry_id,field1,field2,field3
2022-07-23 19:09:00 UTC,1816,IR14,0,2000-0-7T45:162:0
2022-07-24 00:24:00 UTC,1817,IR18,0,2000-0-6T45:162:0
2022-07-24 12:45:00 UTC,1818,IR29,0,2000-0-5T45:162:0
2022-07-25 03:02:00 UTC,1819,IR10,1,2000-0-7T45:162:0
2022-07-25 22:02:00 UTC,1820,IR19,1,2000-0-2T45:162:0
2022-07-26 14:44:00 UTC,1821,IR12,0,2000-0-6T45:162:0
2022-07-27 06:41:00 UTC,1822,IR22,0,2000-0-7T45:162:0
2022-07-27 13:35:00 UTC,1823,IR3,1,2000-0-3T45:162:0
2022-07-27 21:21:00 UTC,1824,IR9,0,2000-0-7T45:162:0
2022-07-28 08:01:00 UTC,1825,IR14,0,2000-0-2T45:162:0
2022-07-29 05:39:00 UTC,1826,IR33,0,2000-0-5T45:162:0
2022-07-30 00:52:00 UTC,1827,IR9,1,2000-0-9T45:162:0
2022-07-30 01:57:00 UTC,1828,IR28,0,2000-0-6T45:162:0
2022-07-30 03:23:00 UTC,1829,IR40,1,2000-0-7T45:162:0
2022-07-31 01:02:00 UTC,1830,IR4,1,2000-0-1T45:162:0
2022-07-31 11:11:00 UTC,1831,IR33,0,2000-0-3T45:162:0
2022-08-01 00:25:00 UTC,1832,IR39,0,2000-0-0T45:162:0
2022-08-01 14:16:00 UTC,1833,IR47,0,2000-0-6T45:162:0
2022-08-02 11:08:00 UTC,1834,IR21,0,2000-0-7T45:162:0
2022-08-02 21:01:00 UTC,1835,IR6,0,2000-0-9T45:162:0
2022-08-03 20:56:00 UTC,1836,IR7,1,2000-0-1T45:162:0
2022-08-04 16:35:00 UTC,1837,IR45,1,2000-0-8T45:162:0
2022-08-04 23:24:00 UTC,1838,IR50,1,2000-0-4T45:162:0
2022-08-05 08:55:00 UTC,1839,IR28,0,2000-0-8T45:162:0
2022-08-05 21:21:00 UTC,1840,IR50,0,2000-0-5T45:162:0
2022-08-05 22:27:00 UTC,1841,IR9,1,2000-0-3T45:162:0
2022-08-06 19:54:00 UTC,1842,IR7,0,2000-0-7T45:162:0
2022-08-07 16:36:00 UTC,1843,IR34,1,2000-0-0T45:162:0
2022-08-07 18:12:00 UTC,1844,IR48,0,2000-0-5T45:162:0
2022-08-08 14:55:00 UTC,1845,IR12,1,2000-0-4T45:162:0
2022-08-09 07:55:00 UTC,1846,IR40,0,2000-0-2T45:162:0
2022-08-09 13:15:00 UTC,1847,IR29,1,2000-0-0T45:162:0
2022-08-10 12:42:00 UTC,1848,IR6,1,2000-0-0T45:162:0
2022-08-11 06:21:00 UTC,1849,IR33,0,2000-0-8T45:162:0
2022-08-11 15:09:00 UTC,1850,IR14,0,2000-0-9T45:162:0
2022-08-12 02:29:00 UTC,1851,IR28,1,2000-0-3T45:162:0
2022-08-12 22:26:00 UTC,1852,IR20,1,2000-0-6T45:162:0
2022-08-13 07:10:00 UTC,1853,IR20,0,2000-0-9T45:162:0
2022-08-13 15:38:00 UTC,1854,IR48,1,2000-0-3T45:162:0
2022-08-14 15:10:00 UTC,1855,IR19,1,2000-0-6T45:162:0
2022-08-15 03:55:00 UTC,1856,IR17,0,2000-0-1T45:162:0
2022-08-16 00:03:00 UTC,1857,IR39,0,2000-0-8T45:162:0
2022-08-16 05:38:00 UTC,1858,IR48,1,2000-0-4T45:162:0
2022-08-16 12:01:00 UTC,1859,IR4,1,2000-0-5T45:162:0
2022-08-16 19:53:00 UTC,1860,IR2,0,2000-0-9T45:162:0
2022-08-17 12:38:00 UTC,1861,IR10,1,2000-0-5T45:162:0
2022-08-17 19:44:00 UTC,1862,IR36,1,2000-0-3T45:162:0
2022-08-18 10:50:00 UTC,1863,IR6,0,2000-0-7T45:162:0
2022-08-18 18:32:00 UTC,1864,IR36,1,2000-0-2T45:162:0
2022-08-19 06:12:00 UTC,1865,IR11,1,2000-0-6T45:162:0
2022-08-19 14:13:00 UTC,1866,IR30,1,2000-0-8T45:162:0
2022-08-20 02:12:00 UTC,1867,IR14,1,2000-0-6T45:162:0
2022-08-20 04:59:00 UTC,1868,IR33,0,2000-0-0T45:162:0
2022-08-20 15:27:00 UTC,1869,IR33,1,2000-0-8T45:162:0
2022-08-21 07:05:00 UTC,1870,IR46,0,2000-0-0T45:162:0
2022-08-21 18:15:00 UTC,1871,IR12,0,2000-0-4T45:162:0
2022-08-21 19:15:00 UTC,1872,IR23,1,2000-0-5T45:162:0
2022-08-22 08:40:00 UTC,1873,IR17,0,2000-0-7T45:162:0
2022-08-22 21:00:00 UTC,1874,IR25,1,2000-0-1T45:162:0
2022-08-23 11:37:00 UTC,1875,IR9,1,2000-0-3T45:162:0
2022-08-24 09:17:00 UTC,1876,IR18,1,2000-0-8T45:162:0
2022-08-24 15:13:00 UTC,1877,IR41,1,2000-0-9T45:162:0
2022-08-25 12:04:00 UTC,1878,IR28,1,2000-0-9T45:162:0
2022-08-26 07:43:00 UTC,1879,IR23,1,2000-0-2T45:162:0
2022-08-26 16:25:00 UTC,1880,IR36,1,2000-0-9T45:162:0
2022-08-27 13:14:00 UTC,1881,IR34,0,2000-0-1T45:162:0
2022-08-28 03:44:00 UTC,1882,IR27,0,2000-0-8T45:162:0
2022-08-29 02:06:00 UTC,1883,IR39,0,2000-0-1T45:162:0
2022-08-29 10:34:00 UTC,1884,IR37,0,2000-0-3T45:162:0
2022-08-29 20:21:00 UTC,1885,IR5,1,2000-0-7T45:162:0
2022-08-30 13:08:00 UTC,1886,IR1,0,2000-0-2T45:162:0
2022-08-31 09:40:00 UTC,1887,IR33,0,2000-0-8T45:162:0
2022-08-31 19:45:00 UTC,1888,IR42,0,2000-0-0T45:162:0
2022-09-01 08:27:00 UTC,1889,IR9,1,2000-0-1T45:162:0
2022-09-01 14:56:00 UTC,1890,IR12,1,2000-0-2T45:162:0
2022-09-01 20:15:00 UTC,1891,IR11,1,2000-0-4T45:162:0
2022-09-02 10:44:00 UTC,1892,IR1,0,2000-0-5T45:162:0
2022-09-02 11:47:00 UTC,1893,IR26,1,2000-0-8T45:162:0
2022-09-03 09:54:00 UTC,1894,IR4,0,2000-0-6T45:162:0
2022-09-04 02:21:00 UTC,1895,IR37,1,2000-0-3T45:162:0
2022-09-04 17:19:00 UTC,1896,IR41,1,2000-0-7T45:162:0
2022-09-05 09:30:00 UTC,1897,IR37,1,2000-0-1T45:162:0
2022-09-05 20:06:00 UTC,1898,IR4,0,2000-0-9T45:162:0
2022-09-06 18:58:00 UTC,1899,IR47,1,2000-0-5T45:162:0
2022-09-07 15:42:00 UTC,1900,IR11,0,2000-0-3T45:162:0
2022-09-07 23:39:00 UTC,1901,IR5,0,2000-0-4T45:162:0
2022-09-08 04:20:00 UTC,1902,IR5,1,2000-0-7T45:162:0
2022-09-08 19:00:00 UTC,1903,IR49,0,2000-0-3T45:162:0
2022-09-09 09:57:00 UTC,1904,IR26,0,2000-0-3T45:162:0
2022-09-10 08:13:00 UTC,1905,IR22,0,2000-0-1T45:162:0
2022-09-10 18:57:00 UTC,1906,IR20,1,2000-0-3T45:162:0
2022-09-11 09:02:00 UTC,1907,IR42,0,2000-0-2T45:162:0
2022-09-11 20:19:00 UTC,1908,IR39,0,2000-0-0T45:162:0
2022-09-12 16:08:00 UTC,1909,IR47,0,2000-0-2T45:162:0
2022-09-13 09:13:00 UTC,1910,IR31,0,2000-0-1T45:162:0
2022-09-13 17:52:00 UTC,1911,IR21,0,2000-0-3T45:162:0
2022-09-14 17:17:00 UTC,1912,IR21,1,2000-0-5T45:162:0
2022-09-15 04:09:00 UTC,1913,IR13,1,2000-0-4T45:162:0
2022-09-15 13:49:00 UTC,1914,IR8,1,2000-0-2T45:162:0
2022-09-16 09:22:00 UTC,1915,IR6,1,2000-0-2T45:162:0
2022-09-17 02:27:00 UTC,1916,IR40,0,2000-0-2T45:162:0
2022-09-17 11:12:00 UTC,1917,IR46,1,2000-0-0T45:162:0
2022-09-17 14:04:00 UTC,1918,IR25,0,2000-0-8T45:162:0
2022-09-17 16:59:00 UTC,1919,IR6,1,2000-0-9T45:162:0
2022-09-18 14:18:00 UTC,1920,IR42,0,2000-0-9T45:162:0
2022-09-18 17:18:00 UTC,1921,IR31,0,2000-0-1T45:162:0
2022-09-19 13:32:00 UTC,1922,IR17,1,2000-0-6T45:162:0
2022-09-19 18:53:00 UTC,1923,IR5,1,2000-0-8T45:162:0
2022-09-19 23:33:00 UTC,1924,IR18,1,2000-0-0T45:162:0
2022-09-20 05:43:00 UTC,1925,IR36,0,2000-0-5T45:162:0
2022-09-20 07:49:00 UTC,1926,IR9,0,2000-0-6T45:162:0
2022-09-20 21:26:00 UTC,1927,IR28,1,2000-0-8T45:162:0
2022-09-21 19:38:00 UTC,1928,IR18,0,2000-0-4T45:162:0
2022-09-22 02:42:00 UTC,1929,IR13,0,2000-0-2T45:162:0
2022-09-22 11:26:00 UTC,1930,IR13,0,2000-0-9T45:162:0
2022-09-22 21:56:00 UTC,1931,IR31,0,2000-0-8T45:162:0
2022-09-23 02:18:00 UTC,1932,IR30,1,2000-0-3T45:162:0
2022-09-23 21:55:00 UTC,1933,IR35,0,2000-0-7T45:162:0
2022-09-24 04:58:00 UTC,1934,IR18,1,2000-0-0T45:162:0
2022-09-24 09:24:00 UTC,1935,IR27,0,2000-0-0T45:162:0
2022-09-24 19:41:00 UTC,1936,IR42,1,2000-0-4T45:162:0
2022-09-25 14:57:00 UTC,1937,IR6,1,2000-0-0T45:162:0
2022-09-25 22:49:00 UTC,1938,IR1,0,2000-0-4T45:162:0
2022-09-26 22:36:00 UTC,1939,IR6,0,2000-0-8T45:162:0
2022-09-27 22:08:00 UTC,1940,IR35,0,2000-0-3T45:162:0
2022-09-28 05:53:00 UTC,1941,IR6,1,2000-0-3T45:162:0
2022-09-29 04:34:00 UTC,1942,IR39,0,2000-0-7T45:162:0
2022-09-30 00:49:00 UTC,1943,IR23,0,2000-0-2T45:162:0
2022-09-30 10:07:00 UTC,1944,IR16,0,2000-0-7T45:162:0
2022-09-30 16:43:00 UTC,1945,IR7,1,2000-0-6T45:162:0
2022-10-01 13:09:00 UTC,1946,IR40,0,2000-0-3T45:162:0
2022-10-01 18:09:00 UTC,1947,IR20,0,2000-0-6T45:162:0
2022-10-02 04:09:00 UTC,1948,IR9,1,2000-0-2T45:162:0
2022-10-02 07:20:00 UTC,1949,IR18,1,2000-0-3T45:162:0
2022-10-03 00:57:00 UTC,1950,IR13,0,2000-0-7T45:162:0
2022-10-03 09:55:00 UTC,1951,IR1,0,2000-0-2T45:162:0
2022-10-03 21:20:00 UTC,1952,IR40,0,2000-0-5T45:162:0
2022-10-04 18:01:00 UTC,1953,IR8,0,2000-0-9T45:162:0
2022-10-05 10:51:00 UTC,1954,IR22,1,2000-0-7T45:162:0
2022-10-05 16:59:00 UTC,1955,IR49,0,2000-0-4T45:162:0
2022-10-06 04:20:00 UTC,1956,IR20,1,2000-0-3T45:162:0
2022-10-06 17:33:00 UTC,1957,IR18,0,2000-0-5T45:162:0
2022-10-07 01:16:00 UTC,1958,IR22,1,2000-0-6T45:162:0
2022-10-07 08:50:00 UTC,1959,IR37,1,2000-0-1T45:162:0
2022-10-08 07:22:00 UTC,1960,IR30,1,2000-0-2T45:162:0
2022-10-08 23:47:00 UTC,1961,IR27,1,2000-0-9T45:162:0
2022-10-09 13:13:00 UTC,1962,IR41,0,2000-0-9T45:162:0
2022-10-09 21:03:00 UTC,1963,IR49,1,2000-0-5T45:162:0
2022-10-10 12:41:00 UTC,1964,IR21,1,2000-0-6T45:162:0
2022-10-11 09:01:00 UTC,1965,IR5,0,2000-0-8T45:162:0
2022-10-11 18:36:00 UTC,1966,IR27,1,2000-0-9T45:162:0
2022-10-11 23:03:00 UTC,1967,IR50,1,2000-0-0T45:162:0
2022-10-12 16:16:00 UTC,1968,IR9,0,2000-0-1T45:162:0
2022-10-13 04:52:00 UTC,1969,IR19,0,2000-0-6T45:162:0
2022-10-13 23:23:00 UTC,1970,IR24,0,2000-0-4T45:162:0
2022-10-14 17:54:00 UTC,1971,IR28,0,2000-0-4T45:162:0
2022-10-15 00:41:00 UTC,1972,IR20,0,2000-0-8T45:162:0
2022-10-15 16:55:00 UTC,1973,IR21,1,2000-0-2T45:162:0
2022-10-16 16:34:00 UTC,1974,IR38,1,2000-0-8T45:162:0
2022-10-17 15:23:00 UTC,1975,IR41,0,2000-0-7T45:162:0
2022-10-17 22:27:00 UTC,1976,IR32,1,2000-0-1T45:162:0
2022-10-18 20:17:00 UTC,1977,IR7,0,2000-0-7T45:162:0
2022-10-19 06:08:00 UTC,1978,IR26,1,2000-0-0T45:162:0
2022-10-19 15:38:00 UTC,1979,IR8,1,2000-0-9T45:162:0
2022-10-19 18:31:00 UTC,1980,IR18,1,2000-0-8T45:162:0
2022-10-20 15:59:00 UTC,1981,IR28,1,2000-0-4T45:162:0
2022-10-20 21:36:00 UTC,1982,IR12,1,2000-0-4T45:162:0
2022-10-21 03:35:00 UTC,1983,IR32,0,2000-0-4T45:162:0
2022-10-22 01:51:00 UTC,1984,IR33,0,2000-0-4T45:162:0
2022-10-22 03:13:00 UTC,1985,IR13,0,2000-0-7T45:162:0
2022-10-22 11:36:00 UTC,1986,IR21,0,2000-0-1T45:162:0
2022-10-23 06:27:00 UTC,1987,IR32,1,2000-0-0T45:162:0
2022-10-23 12:53:00 UTC,1988,IR45,1,2000-0-8T45:162:0
2022-10-24 08:40:00 UTC,1989,IR2,1,2000-0-5T45:162:0
2022-10-24 14:03:00 UTC,1990,IR44,1,2000-0-3T45:162:0
2022-10-25 06:28:00 UTC,1991,IR13,0,2000-0-7T45:162:0
2022-10-25 22:24:00 UTC,1992,IR15,1,2000-0-6T45:162:0
2022-10-26 18:36:00 UTC,1993,IR5,0,2000-0-7T45:162:0
2022-10-27 05:00:00 UTC,1994,IR7,0,2000-0-4T45:162:0
2022-10-27 22:57:00 UTC,1995,IR34,1,2000-0-5T45:162:0
2022-10-28 06:25:00 UTC,1996,IR32,1,2000-0-3T45:162:0
2022-10-28 15:43:00 UTC,1997,IR24,1,2000-0-1T45:162:0
2022-10-29 10:31:00 UTC,1998,IR29,0,2000-0-8T45:162:0
2022-10-29 12:20:00 UTC,1999,IR44,0,2000-0-2T45:162:0
2022-10-29 17:30:00 UTC,2000,IR2,1,2000-0-2T45:162:0
2022-10-30 04:47:00 UTC,2001,IR10,0,2000-0-6T45:162:0
2022-10-31 03:18:00 UTC,2002,IR42,1,2000-0-0T45:162:0
2022-10-31 19:54:00 UTC,2003,IR9,1,2000-0-4T45:162:0
2022-11-01 14:33:00 UTC,2004,IR7,0,2000-0-9T45:162:0
2022-11-02 02:15:00 UTC,2005,IR6,1,2000-0-1T45:162:0
2022-11-02 09:53:00 UTC,2006,IR36,1,2000-0-6T45:162:0
2022-11-02 18:32:00 UTC,2007,IR7,1,2000-0-7T45:162:0
2022-11-03 13:11:00 UTC,2008,IR13,0,2000-0-6T45:162:0
2022-11-03 21:23:00 UTC,2009,IR21,0,2000-0-6T45:162:0
2022-11-04 12:07:00 UTC,2010,IR41,0,2000-0-4T45:162:0
2022-11-05 00:15:00 UTC,2011,IR21,1,2000-0-2T45:162:0
2022-11-05 04:44:00 UTC,2012,IR14,1,2000-0-6T45:162:0
2022-11-05 08:20:00 UTC,2013,IR16,1,2000-0-8T45:162:0
2022-11-05 16:39:00 UTC,2014,IR32,0,2000-0-4T45:162:0
2022-11-05 22:26:00 UTC,2015,IR49,1,2000-0-8T45:162:0
2022-11-06 15:26:00 UTC,2016,IR46,0,2000-0-3T45:162:0
2022-11-07 06:16:00 UTC,2017,IR19,0,2000-0-2T45:162:0
2022-11-07 18:35:00 UTC,2018,IR31,1,2000-0-6T45:162:0
2022-11-07 21:09:00 UTC,2019,IR49,0,2000-0-4T45:162:0
2022-11-08 01:03:00 UTC,2020,IR9,1,2000-0-8T45:162:0
2022-11-08 10:03:00 UTC,2021,IR29,0,2000-0-4T45:162:0
2022-11-09 07:25:00 UTC,2022,IR39,1,2000-0-4T45:162:0
2022-11-09 12:20:00 UTC,2023,IR16,0,2000-0-4T45:162:0
2022-11-10 00:14:00 UTC,2024,IR44,1,2000-0-1T45:162:0
2022-11-10 22:48:00 UTC,2025,IR33,1,2000-0-8T45:162:0
2022-11-11 20:12:00 UTC,2026,IR42,0,2000-0-7T45:162:0
2022-11-12 12:05:00 UTC,2027,IR16,0,2000-0-2T45:162:0
2022-11-13 11:42:00 UTC,2028,IR29,0,2000-0-0T45:162:0
2022-11-13 15:38:00 UTC,2029,IR6,1,2000-0-5T45:162:0
2022-11-13 23:07:00 UTC,2030,IR30,1,2000-0-7T45:162:0
2022-11-14 11:56:00 UTC,2031,IR9,0,2000-0-7T45:162:0
2022-11-15 04:26:00 UTC,2032,IR45,0,2000-0-7T45:162:0
2022-11-15 08:20:00 UTC,2033,IR3,1,2000-0-3T45:162:0
2022-11-15 11:26:00 UTC,2034,IR14,1,2000-0-5T45:162:0
2022-11-16 06:10:00 UTC,2035,IR40,1,2000-0-4T45:162:0
2022-11-16 09:43:00 UTC,2036,IR48,0,2000-0-7T45:162:0
2022-11-16 13:14:00 UTC,2037,IR16,0,2000-0-1T45:162:0
2022-11-17 06:39:00 UTC,2038,IR37,0,2000-0-1T45:162:0
2022-11-17 14:31:00 UTC,2039,IR49,1,2000-0-5T45:162:0
2022-11-18 01:52:00 UTC,2040,IR8,1,2000-0-2T45:162:0
2022-11-18 22:40:00 UTC,2041,IR44,1,2000-0-2T45:162:0
2022-11-19 18:41:00 UTC,2042,IR25,0,2000-0-0T45:162:0
2022-11-20 00:39:00 UTC,2043,IR27,1,2000-0-1T45:162:0
2022-11-20 16:33:00 UTC,2044,IR35,0,2000-0-5T45:162:0
2022-11-21 12:56:00 UTC,2045,IR6,0,2000-0-1T45:162:0
2022-11-22 06:31:00 UTC,2046,IR46,1,2000-0-3T45:162:0
2022-11-22 17:30:00 UTC,2047,IR50,0,2000-0-2T45:162:0
2022-11-23 01:10:00 UTC,2048,IR32,1,2000-0-8T45:162:0
2022-11-23 05:15:00 UTC,2049,IR34,1,2000-0-1T45:162:0
2022-11-23 08:29:00 UTC,2050,IR7,0,2000-0-8T45:162:0
2022-11-23 19:58:00 UTC,2051,IR4,1,2000-0-6T45:162:0
2022-11-24 01:05:00 UTC,2052,IR11,1,2000-0-6T45:162:0
2022-11-24 22:17:00 UTC,2053,IR48,0,2000-0-6T45:162:0
2022-11-24 23:41:00 UTC,2054,IR28,0,2000-0-0T45:162:0
2022-11-25 06:26:00 UTC,2055,IR2,1,2000-0-4T45:162:0
2022-11-25 10:21:00 UTC,2056,IR49,0,2000-0-8T45:162:0
2022-11-25 16:22:00 UTC,2057,IR38,0,2000-0-2T45:162:0
2022-11-26 01:32:00 UTC,2058,IR16,1,2000-0-8T45:162:0
2022-11-26 03:19:00 UTC,2059,IR29,1,2000-0-3T45:162:0
2022-11-26 17:18:00 UTC,2060,IR49,1,2000-0-7T45:162:0
2022-11-27 09:33:00 UTC,2061,IR19,1,2000-0-8T45:162:0
2022-11-27 19:12:00 UTC,2062,IR38,1,2000-0-2T45:162:0
2022-11-28 02:42:00 UTC,2063,IR9,0,2000-0-2T45:162:0
2022-11-28 17:50:00 UTC,2064,IR50,0,2000-0-7T45:162:0
2022-11-29 11:03:00 UTC,2065,IR45,1,2000-0-7T45:162:0
2022-11-29 23:45:00 UTC,2066,IR4,1,2000-0-4T45:162:0
2022-11-30 09:54:00 UTC,2067,IR37,1,2000-0-5T45:162:0
2022-12-01 09:30:00 UTC,2068,IR27,0,2000-0-6T45:162:0
2022-12-01 22:06:00 UTC,2069,IR8,0,2000-0-4T45:162:0
2022-12-02 20:07:00 UTC,2070,IR31,1,2000-0-4T45:162:0
2022-12-03 13:34:00 UTC,2071,IR32,1,2000-0-5T45:162:0
2022-12-03 18:04:00 UTC,2072,IR17,1,2000-0-9T45:162:0
2022-12-04 09:23:00 UTC,2073,IR8,0,2000-0-0T45:162:0
2022-12-05 03:12:00 UTC,2074,IR20,1,2000-0-4T45:162:0
2022-12-05 23:27:00 UTC,2075,IR18,0,2000-0-8T45:162:0
2022-12-06 01:07:00 UTC,2076,IR24,0,2000-0-3T45:162:0
2022-12-06 23:04:00 UTC,2077,IR7,1,2000-0-0T45:162:0
2022-12-07 15:23:00 UTC,2078,IR50,1,2000-0-4T45:162:0
2022-12-07 17:33:00 UTC,2079,IR36,0,2000-0-3T45:162:0
2022-12-08 02:34:00 UTC,2080,IR24,1,2000-0-3T45:162:0
2022-12-08 09:19:00 UTC,2081,IR30,0,2000-0-8T45:162:0
2022-12-08 12:46:00 UTC,2082,IR23,0,2000-0-1T45:162:0
2022-12-08 23:41:00 UTC,2083,IR28,0,2000-0-3T45:162:0
2022-12-09 07:17:00 UTC,2084,IR9,1,2000-0-4T45:162:0
2022-12-09 08:42:00 UTC,2085,IR18,1,2000-0-5T45:162:0
2022-12-10 07:23:00 UTC,2086,IR21,0,2000-0-3T45:162:0
2022-12-10 16:39:00 UTC,2087,IR12,0,2000-0-6T45:162:0
2022-12-11 12:04:00 UTC,2088,IR45,1,2000-0-8T45:162:0
2022-12-12 01:58:00 UTC,2089,IR39,1,2000-0-6T45:162:0
2022-12-12 20:04:00 UTC,2090,IR43,0,2000-0-8T45:162:0
2022-12-13 01:07:00 UTC,2091,IR42,0,2000-0-1T45:162:0
2022-12-13 04:17:00 UTC,2092,IR33,1,2000-0-0T45:162:0
2022-12-13 10:58:00 UTC,2093,IR41,0,2000-0-7T45:162:0
2022-12-14 02:37:00 UTC,2094,IR36,1,2000-0-4T45:162:0
2022-12-14 03:40:00 UTC,2095,IR2,0,2000-0-7T45:162:0
2022-12-15 01:14:00 UTC,2096,IR22,1,2000-0-4T45:162:0
2022-12-15 21:18:00 UTC,2097,IR30,0,2000-0-0T45:162:0
2022-12-15 23:59:00 UTC,2098,IR12,0,2000-0-4T45:162:0
2022-12-16 23:50:00 UTC,2099,IR36,0,2000-0-3T45:162:0
2022-12-17 17:06:00 UTC,2100,IR5,0,2000-0-6T45:162:0
2022-12-17 22:10:00 UTC,2101,IR48,1,2000-0-4T45:162:0
2022-12-18 03:30:00 UTC,2102,IR47,0,2000-0-5T45:162:0
2022-12-18 20:53:00 UTC,2103,IR45,1,2000-0-9T45:162:0
2022-12-19 03:52:00 UTC,2104,IR9,0,2000-0-2T45:162:0
2022-12-19 15:33:00 UTC,2105,IR31,0,2000-0-6T45:162:0
2022-12-20 07:48:00 UTC,2106,IR49,1,2000-0-7T45:162:0
2022-12-20 13:05:00 UTC,2107,IR36,0,2000-0-3T45:162:0
2022-12-20 23:38:00 UTC,2108,IR46,1,2000-0-0T45:162:0
2022-12-21 01:24:00 UTC,2109,IR38,0,2000-0-5T45:162:0
2022-12-21 10:02:00 UTC,2110,IR20,0,2000-0-0T45:162:0
2022-12-22 06:33:00 UTC,2111,IR3,0,2000-0-1T45:162:0
2022-12-22 15:35:00 UTC,2112,IR45,0,2000-0-3T45:162:0
2022-12-23 14:26:00 UTC,2113,IR50,0,2000-0-1T45:162:0
2022-12-24 01:13:00 UTC,2114,IR18,0,2000-0-0T45:162:0
2022-12-24 22:14:00 UTC,2115,IR2,0,2000-0-2T45:162:0
2022-12-25 19:26:00 UTC,2116,IR13,1,2000-0-0T45:162:0
2022-12-26 06:06:00 UTC,2117,IR8,0,2000-0-8T45:162:0
2022-12-26 17:49:00 UTC,2118,IR10,1,2000-0-8T45:162:0
2022-12-27 08:12:00 UTC,2119,IR33,0,2000-0-4T45:162:0
2022-12-28 04:08:00 UTC,2120,IR3,0,2000-0-3T45:162:0
2022-12-28 15:01:00 UTC,2121,IR46,0,2000-0-0T45:162:0
2022-12-29 08:49:00 UTC,2122,IR36,1,2000-0-0T45:162:0
2022-12-30 08:42:00 UTC,2123,IR7,0,2000-0-1T45:162:0
2022-12-30 23:06:00 UTC,2124,IR32,1,2000-0-2T45:162:0
2023-01-01 00:00:00 UTC,2125,IR39,1,2000-0-4T45:162:0
2023-01-01 16:21:00 UTC,2126,IR19,0,2000-0-6T45:162:0
2023-01-02 14:09:00 UTC,2127,IR9,0,2000-0-3T45:162:0
2023-01-03 10:34:00 UTC,2128,IR48,0,2000-0-1T45:162:0
2023-01-03 15:43:00 UTC,2129,IR9,1,2000-0-2T45:162:0
2023-01-04 14:54:00 UTC,2130,IR13,0,2000-0-1T45:162:0
2023-01-05 06:25:00 UTC,2131,IR42,0,2000-0-5T45:162:0
2023-01-05 14:15:00 UTC,2132,IR33,0,2000-0-8T45:162:0
2023-01-06 02:12:00 UTC,2133,IR25,0,2000-0-2T45:162:0
2023-01-06 20:06:00 UTC,2134,IR34,0,2000-0-4T45:162:0
2023-01-07 11:26:00 UTC,2135,IR7,1,2000-0-2T45:162:0
2023-01-07 13:02:00 UTC,2136,IR18,0,2000-0-3T45:162:0
2023-01-07 15:44:00 UTC,2137,IR16,0,2000-0-7T45:162:0
2023-01-08 05:42:00 UTC,2138,IR17,1,2000-0-7T45:162:0
2023-01-08 18:41:00 UTC,2139,IR28,0,2000-0-5T45:162:0
2023-01-09 09:39:00 UTC,2140,IR24,1,2000-0-5T45:162:0
2023-01-09 15:22:00 UTC,2141,IR46,1,2000-0-1T45:162:0
2023-01-10 08:41:00 UTC,2142,IR26,1,2000-0-2T45:162:0
2023-01-11 06:08:00 UTC,2143,IR34,1,2000-0-0T45:162:0
2023-01-11 09:20:00 UTC,2144,IR17,0,2000-0-4T45:162:0
2023-01-11 12:29:00 UTC,2145,IR49,0,2000-0-3T45:162:0
2023-01-12 05:26:00 UTC,2146,IR9,0,2000-0-5T45:162:0
2023-01-13 01:49:00 UTC,2147,IR48,0,2000-0-3T45:162:0
2023-01-13 05:17:00 UTC,2148,IR5,1,2000-0-6T45:162:0
2023-01-14 04:44:00 UTC,2149,IR30,1,2000-0-9T45:162:0
2023-01-14 23:05:00 UTC,2150,IR16,1,2000-0-8T45:162:0
2023-01-15 01:52:00 UTC,2151,IR12,1,2000-0-7T45:162:0
2023-01-15 04:47:00 UTC,2152,IR19,1,2000-0-2T45:162:0
2023-01-16 01:22:00 UTC,2153,IR6,0,2000-0-6T45:162:0
2023-01-16 19:55:00 UTC,2154,IR32,1,2000-0-0T45:162:0
2023-01-17 01:14:00 UTC,2155,IR27,1,2000-0-6T45:162:0
2023-01-17 21:19:00 UTC,2156,IR2,1,2000-0-3T45:162:0
2023-01-18 12:01:00 UTC,2157,IR43,0,2000-0-7T45:162:0
2023-01-19 00:46:00 UTC,2158,IR39,1,2000-0-1T45:162:0
2023-01-19 23:36:00 UTC,2159,IR40,1,2000-0-9T45:162:0
2023-01-20 02:27:00 UTC,2160,IR46,1,2000-0-5T45:162:0
2023-01-20 14:20:00 UTC,2161,IR27,0,2000-0-8T45:162:0
2023-01-21 06:57:00 UTC,2162,IR26,0,2000-0-1T45:162:0
2023-01-22 00:19:00 UTC,2163,IR18,1,2000-0-7T45:162:0
2023-01-22 19:10:00 UTC,2164,IR1,0,2000-0-1T45:162:0
2023-01-23 18:54:00 UTC,2165,IR26,1,2000-0-2T45:162:0
2023-01-24 11:23:00 UTC,2166,IR43,1,2000-0-6T45:162:0
2023-01-24 12:32:00 UTC,2167,IR35,0,2000-0-1T45:162:0
2023-01-25 06:08:00 UTC,2168,IR41,1,2000-0-6T45:162:0
2023-01-25 18:19:00 UTC,2169,IR19,1,2000-0-3T45:162:0
2023-01-26 13:30:00 UTC,2170,IR19,1,2000-0-3T45:162:0
2023-01-26 18:29:00 UTC,2171,IR23,0,2000-0-4T45:162:0
2023-01-27 06:52:00 UTC,2172,IR12,1,2000-0-1T45:162:0
2023-01-27 14:29:00 UTC,2173,IR49,1,2000-0-7T45:162:0
